,num_nodes,p,dim,burnt_nodes,instance,lambda_d,D,T,algorithm,infeasible,runtime,not_interrupted,objective,is_upper_bound,D_max,defended_seq,distances
84,40,0.0625,3,1,8,7,2,6,moving,False,39.7763550281525,True,31,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [35, 2, 0], [35, 2, 1], [35, 3, 0], [35, 3, 1], [35, 4, 0], [0, 4, 1], [0, 5, 0], [0, 5, 1], [0, 6, 0], [0, 6, 1]]","[0.0, 1.0527175261072266, 1.0527175261072266, 3.073199099357419, 3.073199099357419, 3.073199099357419]"
85,40,0.0625,3,1,8,7,2,7,moving,False,77.5428228378296,True,34,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [35, 2, 1], [35, 3, 0], [35, 3, 1], [0, 4, 0], [0, 4, 1], [20, 5, 0], [20, 5, 1], [20, 6, 0], [20, 6, 1], [20, 7, 0], [20, 7, 1]]","[0.0, 1.0527175261072266, 1.0527175261072266, 3.073199099357419, 4.624562521958041, 4.62456252195804, 4.62456252195804]"
86,40,0.0625,3,1,8,7,2,8,moving,False,105.658674955368,True,34,True,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [28, 2, 1], [17, 3, 0], [17, 3, 1], [17, 4, 0], [17, 4, 1], [17, 5, 0], [24, 5, 1], [24, 6, 0], [24, 6, 1], [37, 7, 0], [37, 7, 1], [37, 8, 0], [37, 8, 1]]","[0.0, 1.736406336906478, 2.80382835537743, 2.80382835537743, 4.902996572277805, 4.902996572277805, 6.579478771442969, 6.579478771442969]"
87,40,0.0625,3,1,9,2,5,1,moving,False,0.482898950576782,True,4,False,5,"[[40, 0, 0], [19, 1, 0], [19, 1, 1], [19, 1, 2], [19, 1, 3], [19, 1, 4]]",[0.4820785039047563]
88,40,0.0625,3,1,9,2,5,2,moving,False,62.4494118690491,True,12,False,5,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [40, 1, 3], [40, 1, 4], [40, 2, 0], [5, 2, 1], [0, 2, 2], [0, 2, 3], [0, 2, 4]]","[0.0, 1.9971012975985623]"
89,40,0.0625,3,1,9,2,5,3,moving,False,1180.39570093155,True,18,False,5,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [16, 1, 3], [16, 1, 4], [16, 2, 0], [38, 2, 1], [38, 2, 2], [38, 2, 3], [10, 2, 4], [15, 3, 0], [15, 3, 1], [15, 3, 2], [31, 3, 3], [31, 3, 4]]","[0.876256541654021, 1.6774226620321286, 2.9934558318939475]"
90,40,0.0625,3,1,9,2,5,4,moving,False,26478.6891720295,True,24,False,5,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [40, 1, 3], [40, 1, 4], [40, 2, 0], [40, 2, 1], [38, 2, 2], [10, 2, 3], [10, 2, 4], [29, 3, 0], [18, 3, 1], [18, 3, 2], [18, 3, 3], [18, 3, 4], [2, 4, 0], [3, 4, 1], [3, 4, 2], [3, 4, 3], [3, 4, 4]]","[0.0, 1.1641645780352126, 2.964077862233681, 3.757101192428864]"
91,40,0.0625,3,1,9,2,5,5,moving,False,6925.37073993683,True,25,True,5,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [40, 1, 3], [40, 1, 4], [10, 2, 0], [10, 2, 1], [38, 2, 2], [16, 2, 3], [16, 2, 4], [36, 3, 0], [36, 3, 1], [36, 3, 2], [36, 3, 3], [36, 3, 4], [36, 4, 0], [36, 4, 1], [36, 4, 2], [13, 4, 3], [13, 4, 4], [13, 5, 0], [13, 5, 1], [12, 5, 2], [12, 5, 3], [12, 5, 4]]","[0.0, 1.8269027962151114, 2.7445063260107054, 3.896905226225589, 4.408096479324281]"
92,40,0.0625,3,1,9,7,2,1,moving,False,0.003000974655151,True,4,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1]]",[0.0]
93,40,0.0625,3,1,9,7,2,2,moving,False,0.022449016571045,True,14,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [19, 2, 1]]","[0.0, 1.6872747636666472]"
94,40,0.0625,3,1,9,7,2,3,moving,False,0.089901924133301,True,24,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [38, 3, 1]]","[0.0, 0.0, 2.5397282074960086]"
95,40,0.0625,3,1,9,7,2,4,moving,False,0.212347030639648,True,34,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [38, 3, 1], [38, 4, 0], [38, 4, 1]]","[0.0, 0.0, 2.5397282074960104, 2.5397282074960104]"
96,40,0.0625,3,1,9,7,2,5,moving,False,1.09233093261719,True,36,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [38, 3, 0], [38, 3, 1], [38, 4, 0], [38, 4, 1], [38, 5, 0], [38, 5, 1]]","[0.0, 0.0, 2.5397282074960104, 2.5397282074960104, 2.5397282074960104]"
97,40,0.0625,3,1,9,7,2,6,moving,False,5.29133892059326,True,37,True,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [40, 3, 1], [40, 4, 0], [19, 4, 1], [26, 5, 0], [26, 5, 1], [26, 6, 0], [26, 6, 1]]","[0.0, 0.0, 0.0, 1.6872747636666712, 4.176505322199436, 4.176505322199436]"
98,40,0.0625,3,1,10,2,4,1,moving,False,0.521547079086304,True,6,False,4,"[[40, 0, 0], [22, 1, 0], [22, 1, 1], [22, 1, 2], [36, 1, 3]]",[0.9255474734671475]
99,40,0.0625,3,1,10,2,4,2,moving,False,53.4160399436951,True,13,False,4,"[[40, 0, 0], [16, 1, 0], [25, 1, 1], [25, 1, 2], [25, 1, 3], [14, 2, 0], [14, 2, 1], [14, 2, 2], [14, 2, 3]]","[0.9244044579411295, 1.541153393891077]"
100,40,0.0625,3,1,10,2,4,3,moving,False,585.020771026611,True,19,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [40, 1, 3], [40, 2, 0], [9, 2, 1], [9, 2, 2], [29, 2, 3], [34, 3, 0], [34, 3, 1], [33, 3, 2], [33, 3, 3]]","[0.0, 1.7253296082694591, 2.973987920074558]"
101,40,0.0625,3,1,10,2,4,4,moving,False,2634.35042691231,True,21,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [24, 1, 2], [24, 1, 3], [5, 2, 0], [5, 2, 1], [38, 2, 2], [38, 2, 3], [38, 3, 0], [38, 3, 1], [1, 3, 2], [1, 3, 3], [36, 4, 0], [36, 4, 1], [36, 4, 2], [22, 4, 3]]","[0.44518715310228735, 1.8529779198164507, 2.6854879028880436, 3.991813244584516]"
102,40,0.0625,3,1,10,2,4,5,moving,False,38748.3964951038,True,25,False,4,"[[40, 0, 0], [24, 1, 0], [24, 1, 1], [24, 1, 2], [24, 1, 3], [24, 2, 0], [24, 2, 1], [5, 2, 2], [38, 2, 3], [31, 3, 0], [1, 3, 1], [1, 3, 2], [1, 3, 3], [1, 4, 0], [1, 4, 1], [1, 4, 2], [1, 4, 3], [1, 5, 0], [3, 5, 1], [12, 5, 2], [33, 5, 3]]","[0.44518715310228735, 1.8529779198164507, 2.9953411636208505, 2.9953411636208505, 4.738288736011659]"
103,40,0.0625,3,1,10,2,4,6,moving,False,72983.5084750652,True,25,True,4,"[[40, 0, 0], [40, 1, 0], [16, 1, 1], [24, 1, 2], [24, 1, 3], [24, 2, 0], [38, 2, 1], [38, 2, 2], [38, 2, 3], [5, 3, 0], [5, 3, 1], [5, 3, 2], [36, 3, 3], [36, 4, 0], [36, 4, 1], [0, 4, 2], [0, 4, 3], [22, 5, 0], [22, 5, 1], [22, 5, 2], [22, 5, 3], [22, 6, 0], [6, 6, 1], [6, 6, 2], [6, 6, 3]]","[0.7437291912013382, 1.72535439039497, 2.836674810678911, 3.888551295485428, 4.917000243718142, 5.9654824474524855]"
104,40,0.0625,3,1,10,7,2,1,moving,False,0.003094911575317,True,6,False,2,"[[40, 0, 0], [40, 1, 0], [16, 1, 1]]",[0.9754589176725336]
105,40,0.0625,3,1,10,7,2,2,moving,False,0.054865121841431,True,15,False,2,"[[40, 0, 0], [40, 1, 0], [16, 1, 1], [16, 2, 0], [16, 2, 1]]","[0.9754589176725336, 0.9754589176725336]"
106,40,0.0625,3,1,10,7,2,3,moving,False,0.166112184524536,True,24,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [16, 2, 1], [16, 3, 0], [27, 3, 1]]","[0.0, 0.9754589176725336, 2.86202408413665]"
107,40,0.0625,3,1,10,7,2,4,moving,False,0.656484127044678,True,35,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [16, 2, 1], [27, 3, 0], [27, 3, 1], [27, 4, 0], [27, 4, 1]]","[0.0, 0.9754589176725337, 2.8620240841366975, 2.8620240841366975]"
108,40,0.0625,3,1,10,7,2,5,moving,False,2.81546998023987,True,37,True,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [5, 3, 1], [5, 4, 0], [36, 4, 1], [22, 5, 0], [22, 5, 1]]","[0.0, 0.0, 1.980245749613992, 3.5457929776946187, 4.084329008503123]"
